source_id,person_id,source_url,source_type,source_title,date_accessed,fact_supported,source_extract_or_summary,source_quality
src-0092,,https://www.ecowize.co.za/about-ecowize-global-hygiene-and-sanitation-solutions/,Employer Website,,2026-09-22,Ecowize about: Duane Moore CFO; Brett Osrin CEO; Charl Groenewald MD CA(SA),Ecowize about: Duane Moore CFO; Brett Osrin CEO; Charl Groenewald MD CA(SA),PRIMARY
src-0093,,https://theorg.com/org/ecowize-group,Directory,,2026-09-22,Ecowize Group org chart: Duane Moore CFO,Ecowize Group org chart: Duane Moore CFO,STRONG
src-0094,,https://www.linkedin.com/in/duanemoore/,LinkedIn,,2026-09-22,Duane Moore — CFO Ecowize,Duane Moore — CFO Ecowize,STRONG
src-0095,,https://rocketreach.co/rms-shopfitting-management_b44d3107fd2e4825,Directory,,2026-09-22,RMS Shopfitting: Andre Tancred Finance Director,RMS Shopfitting: Andre Tancred Finance Director,STRONG
src-0096,,https://www.zoominfo.com/p/Andre-Tancred/-1517558608,Directory,,2026-09-22,Andre Tancred Director Finance RMS; ACMA CIMA; H Cert Tax UNISA,Andre Tancred Director Finance RMS; ACMA CIMA; H Cert Tax UNISA,STRONG
src-0097,,https://www.linkedin.com/in/andre-tancred-b339486/,LinkedIn,,2026-09-22,Andre Tancred Finance Director RMS 2013–present; CIMA ACMA CGMA; BComm Hons Management Accounting Stellenbosch,Andre Tancred Finance Director RMS 2013–present; CIMA ACMA CGMA; BComm Hons Management Accounting Stellenbosch,STRONG
src-0098,,https://provincialgovernment.co.za/units/management/254/western-cape/atlantis-special-economic-zone-company-asezco,Directory,,2026-09-22,ASEZCo management: CFO Waheeda Saib; CEO Matthew Cullinan,ASEZCo management: CFO Waheeda Saib; CEO Matthew Cullinan,STRONG
src-0099,,https://www.wcpp.gov.za/sites/default/files/Atlantis%20Special%20Economic%20Zone%202022_2023%20Annual%20Report%20Final.pdf,Annual Report,,2026-09-22,ASEZ 2022/23 Annual Report: Waheeda Saib CA with 20yrs; Big Four articles; AGSA,ASEZ 2022/23 Annual Report: Waheeda Saib CA with 20yrs; Big Four articles; AGSA,PRIMARY
src-0100,,https://atlantissez.com/meet-the-team/,Employer Website,,2026-09-22,"ASEZ meet team: Waheeda Saib Chartered Accountant; Big Four; AGSA; risk, IFRS/GRAP, PFMA","ASEZ meet team: Waheeda Saib Chartered Accountant; Big Four; AGSA; risk, IFRS/GRAP, PFMA",PRIMARY
src-0101,,https://www.zoominfo.com/p/Saadiqa-Dangor/8624438995,Directory,,2026-09-22,Saadiqa Dangor Financial Controller ASEZ; ex Wesgro Senior Accountant,Saadiqa Dangor Financial Controller ASEZ; ex Wesgro Senior Accountant,STRONG
src-0102,,https://www.itweb.co.za/article/awcape-deploys-sage-300-erp-and-service-manager-for-refsols/nG98YdqLP8pqX2PD,News,,2026-09-22,REFSOLS: Ryan Coldman Financial Manager quoted on Sage 300 ERP deployment 2013,REFSOLS: Ryan Coldman Financial Manager quoted on Sage 300 ERP deployment 2013,STRONG
src-0103,,https://nationalgovernment.co.za/units/management/178/south-african-qualifications-authority-saqa,Directory,,2026-09-22,SAQA management: CFO Innocent Gumbochuma,SAQA management: CFO Innocent Gumbochuma,STRONG
src-0104,,https://www.parliament.gov.za/press-releases/media-statement-higher-education-chairperson-congratulates-saqa-cfo-winning-2024-public-sector-cfo-award,News,,2026-09-22,Parliament: SAQA CFO Innocent Gumbochuma won 2024 Public Sector CFO award,Parliament: SAQA CFO Innocent Gumbochuma won 2024 Public Sector CFO award,STRONG
src-0105,,https://www.publicsectormanager.gov.za/february-2025/regulars/profiles-leadership/journey-dedication-overcoming-challenges-and-driving,News,,2026-09-22,"Profile Innocent Gumbochuma career Umalusi, QCTO, SAQA","Profile Innocent Gumbochuma career Umalusi, QCTO, SAQA",STRONG
src-0106,,https://cfo.co.za/profiles/sherylee-moonsamy/,Company Biography,,2026-09-22,Sherylee Moonsamy CFO Competition Tribunal since Nov 2022; prior JDA CFO,Sherylee Moonsamy CFO Competition Tribunal since Nov 2022; prior JDA CFO,STRONG
src-0107,,https://nationalgovernment.co.za/units/management/122/national-agricultural-marketing-council-namc,Directory,,2026-09-22,NAMC management: CFO Lebogang Dire,NAMC management: CFO Lebogang Dire,STRONG
src-0108,,https://rocketreach.co/national-agricultural-marketing-council-finance-department_b7a712d6c53b2288,Directory,,2026-09-22,NAMC Finance Dept lead Lebogang Ca CFO,NAMC Finance Dept lead Lebogang Ca CFO,STRONG
src-0109,,http://workforce.co.za/directors/,Employer Website,,2026-09-22,Workforce Holdings directors: Willie van Wyk BCompt Hons CA(SA) Group Financial Director; Deloitte articles 1996,Workforce Holdings directors: Willie van Wyk BCompt Hons CA(SA) Group Financial Director; Deloitte articles 1996,PRIMARY
src-0110,,https://za.linkedin.com/in/donovan-humphreys-a13b52a9/,LinkedIn,,2026-09-22,Donovan Humphreys Finance Controller Samsonite Southern Africa; SAICA CA(SA); Durban; Dec 2008–present,Donovan Humphreys Finance Controller Samsonite Southern Africa; SAICA CA(SA); Durban; Dec 2008–present,STRONG
src-0111,,https://www.inalabroadcast.co.za/about-us/,Employer Website,,2026-09-22,Inala Broadcast about: Anneline Smit Financial Operations Manager,Inala Broadcast about: Anneline Smit Financial Operations Manager,PRIMARY
src-0112,,https://www.zoominfo.com/p/Anneline-Smit/8160779285,Directory,,2026-09-22,Anneline Smit Financial Controller Inala Technologies; Manager Finance history,Anneline Smit Financial Controller Inala Technologies; Manager Finance history,STRONG
src-0113,,https://rocketreach.co/geiger-klotzbucher-pty-ltd-management_b4447554fa932288,Directory,,2026-09-22,Geiger & Klotzbucher management: Willie Robbertse Financial and Logistics Manager,Geiger & Klotzbucher management: Willie Robbertse Financial and Logistics Manager,STRONG
src-0114,,https://www.zoominfo.com/p/Willie-Robbertse/1860730097,Directory,,2026-09-22,Willie Robbertse Manager Financial & Logistics; ex Gilbarco Financial Controller,Willie Robbertse Manager Financial & Logistics; ex Gilbarco Financial Controller,STRONG
src-0115,,https://eturbonews.com/radisson-blu-hotel-waterfront-capetown-two-new-appointments/,News,,2026-09-22,Anene Engelbrecht appointed Financial Controller Radisson Blu Hotel Waterfront,Anene Engelbrecht appointed Financial Controller Radisson Blu Hotel Waterfront,STRONG
src-0116,,https://pressportal.co.za/leisure-and-entertainment/story/two-senior-appointments-at-the-radisson-blu-hotel-waterfront.html,News,,2026-09-22,"Same appointment; background Bay Hotel, Westin, Mount Nelson, BON, Le Vendome","Same appointment; background Bay Hotel, Westin, Mount Nelson, BON, Le Vendome",STRONG
src-0117,,https://cfo.co.za/articles/anene-engelbrecht-redefining-transformation/,News,,2026-09-22,"Anene Engelbrecht first deaf FC in global Radisson Hotel Group, only deaf FC in SA hospitality; Cluster FC","Anene Engelbrecht first deaf FC in global Radisson Hotel Group, only deaf FC in SA hospitality; Cluster FC",STRONG
src-0118,,https://rocketreach.co/fidelity-adt-management_b4473681faecf2e4,Directory,,2026-09-22,Fidelity ADT: Carel Smit General Manager Finance,Fidelity ADT: Carel Smit General Manager Finance,STRONG
src-0119,,https://www.linkedin.com/in/carel-smit-1b278820b/,LinkedIn,,2026-09-22,"Carel Smit Senior Finance Manager Fidelity ADT, Cape Town","Carel Smit Senior Finance Manager Fidelity ADT, Cape Town",STRONG
src-0120,,https://rocketreach.co/retail-capital-sa-profile_b5e440dcf42e6530,Directory,,2026-09-22,Retail Capital: Alex Ca Head of Treasury,Retail Capital: Alex Ca Head of Treasury,STRONG
src-0121,,https://www.zoominfo.com/p/Alex-Appleby/-1182960593,Directory,,2026-09-22,Alex Appleby Head of Treasury Retail Capital 2017–present,Alex Appleby Head of Treasury Retail Capital 2017–present,STRONG
src-0122,,https://www.linkedin.com/in/sabelo-mavundla-369a01105/,LinkedIn,,2026-09-22,"Sabelo Mavundla CFO BCMDA Aug 2025–present, KPMG articles 2010-2013","Sabelo Mavundla CFO BCMDA Aug 2025–present, KPMG articles 2010-2013",STRONG
src-0123,,https://www.zoominfo.com/c/buffalo-city-metropolitan-development-agency/482691773,Directory,,2026-09-22,"BCMDA org: CFO Vicky Ntsodo, CEO Ayanda Gqoboka, also Busisiwe Lubelwana CFO","BCMDA org: CFO Vicky Ntsodo, CEO Ayanda Gqoboka, also Busisiwe Lubelwana CFO",STRONG
src-0124,,https://www.news24.com/southafrica/news/buffalo-city-metros-agency-cfo-resigns-to-preserve-mental-health-reputation-20241104,News,,2026-09-22,BCMDA CFO Busisiwe Lubelwana resigned Nov 2024,BCMDA CFO Busisiwe Lubelwana resigned Nov 2024,STRONG
src-0125,,https://nationalgovernment.co.za/units/management/427/department-of-agriculture-land-reform-and-rural-development-dalrrd,Directory,,2026-09-22,DALRRD management: Acting CFO Ms Mokete Mokono,DALRRD management: Acting CFO Ms Mokete Mokono,STRONG
src-0126,,https://pmg.org.za/committee-meeting/39961/,News,,2026-09-22,PMG DALRRD Q2 2024/25: Mokete Mokono CFO,PMG DALRRD Q2 2024/25: Mokete Mokono CFO,STRONG
src-0127,,https://nationalgovernment.co.za/units/management/61/south-african-human-rights-commission-sahrc,Directory,,2026-09-22,SAHRC management: CFO Dr Talifhani Khubana,SAHRC management: CFO Dr Talifhani Khubana,STRONG
src-0128,,https://pmg.org.za/committee-meeting/39653/,News,,2026-09-22,PMG SAHRC 2023/24: Talifhani Khubana CFO presented,PMG SAHRC 2023/24: Talifhani Khubana CFO presented,STRONG
src-0129,,https://www.sahrc.org.za/home/21/files/SAHRC_APP%202024_v13_100424.pdf,Annual Report,,2026-09-22,SAHRC APP 2024/25: Dr Talifhani Khubana CFO,SAHRC APP 2024/25: Dr Talifhani Khubana CFO,PRIMARY
src-0130,,https://www.m-kopa.com/about,Employer Website,,2026-09-22,"M-KOPA leadership: Faraimose Kutadzaushe CFO, CEO Jesse Moore","M-KOPA leadership: Faraimose Kutadzaushe CFO, CEO Jesse Moore",PRIMARY
src-0131,,https://theorg.com/org/m-kopa/org-chart/faraimose-kutadzaushe,Company Biography,,2026-09-22,"Faraimose Kutadzaushe CFO M-KOPA: CA(SA) 2008, CA(Zimbabwe), BAcc Hons UNISA, MBA Stanford, CFA","Faraimose Kutadzaushe CFO M-KOPA: CA(SA) 2008, CA(Zimbabwe), BAcc Hons UNISA, MBA Stanford, CFA",STRONG
